name,cohorts,id,label,match,candidates,note
influenza,1,MONDO:0005812,influenza,exact,"MONDO:0005812 influenza (0.942) | MONDO:0013855 influenza, severe, susceptibility to (0.932) | MONDO:0005460 swine influenza (0.869) | MONDO:1014986 human influenza virus infection, non-human animal (0.845) | MONDO:0005108 viral infectious disease (0.808) | MONDO:0005550 infectious disease (0.806)",
insulin resistance,1,HP:0000855,Insulin resistance,judged,"MONDO:0005148 type 2 diabetes mellitus (0.932) | MONDO:1014621 insulin resistance, non-human animal (0.928) | MONDO:0016464 insulin-resistance syndrome type B (0.925) | MONDO:0012520 insulin-resistance syndrome type A (0.923) | MONDO:0015885 obsolete rare insulin-resistance syndrome [obsolete] (0.910) | MONDO:0005147 type 1 diabetes mellitus (0.874)",
interstitial lung disease,1,MONDO:0015925,interstitial lung disease,exact,MONDO:0017014 interstitial lung disease specific to childhood (0.943) | MONDO:0800497 interstitial lung disease 2 (0.939) | MONDO:0030608 interstitial lung disease 1 (0.938) | MONDO:0017019 interstitial lung disease specific to infancy (0.937) | MONDO:0017026 interstitial lung disease specific to adulthood (0.937) | MONDO:0018603 SFTPC-related interstitial lung disease (0.920) | MONDO:0015925 interstitial lung disease (lex),
intracerebral hemorrhage,2,MONDO:0013792,intracerebral hemorrhage,exact,"MONDO:0013792 intracerebral hemorrhage (0.915) | MONDO:0007154 arteriovenous malformations of the brain (0.910) | MONDO:0100533 hemorrhage, intracerebral, susceptibility to (0.895) | MONDO:0002328 intracranial hemangioma (0.882) | MONDO:0016483 intracranial berry aneurysm (0.882) | MONDO:0002907 intracranial thrombosis (0.880)",
intrauterine growth restriction,1,MONDO:0005030,fetal growth restriction,exact,"MONDO:0018573 intrauterine growth restriction-short stature-early adult-onset diabetes syndrome (0.908) | MONDO:1017026 intra-uterine growth retardation abortion/fetal death, non-human animal (0.905) | MONDO:0010900 intrauterine growth retardation with increased mitomycin c sensitivity (0.900) | MONDO:0005030 fetal growth restriction (0.894) | MONDO:0013873 IMAGe syndrome (0.863) | MONDO:0034991 intrauterine growth restriction-congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome (0.862)",
invasive group A streptococcal disease,1,MONDO:0021680,streptococcal infection,judged,"MONDO:0011825 streptococcus, group A, severity of infection by (0.884) | MONDO:1014825 streptococcal septicemia, non-human animal (0.877) | MONDO:0011888 immunodeficiency 67 (0.866) | MONDO:0010386 immunodeficiency 33 (0.864) | MONDO:0035293 streptococcus pneumoniae-associated hemolytic uremic syndrome (0.861) | MONDO:1015027 Streptococcus pyogenes infection, non-human animal (0.857)",invasive group A
irritable bowel syndrome,2,MONDO:0005052,irritable bowel syndrome,exact,MONDO:0005052 irritable bowel syndrome (0.915) | MONDO:0859289 intestinal dysmotility syndrome (0.852) | MONDO:0021189 intestinal motility disease (0.845) | MONDO:0005020 intestinal disorder (0.827) | MONDO:0011087 inflammatory bowel disease 2 (0.827) | MONDO:0017574 chronic intestinal pseudoobstruction (0.827) | MONDO:0002802 functional colonic disease (lex),
ischaemic heart disease,1,MONDO:0024644,myocardial ischemia,exact,MONDO:0024644 myocardial ischemia (0.937) | MONDO:0005299 brain ischemia (0.904) | MONDO:0001538 retinal ischemia (0.902) | MONDO:0000491 limb ischemia (0.900) | MONDO:0005053 ischemic disease (0.878) | MONDO:0020675 ischemic bowel disorder (0.870),
ischaemic stroke,9,MONDO:1060198,ischemic stroke,exact,MONDO:0005264 transient ischemic attack (0.932) | MONDO:0020671 obsolete susceptibility to ischemic stroke [obsolete] (0.929) | MONDO:0005299 brain ischemia (0.914) | MONDO:1060198 ischemic stroke (0.904) | MONDO:0001538 retinal ischemia (0.898) | MONDO:0000491 limb ischemia (0.894) | MONDO:0018585 pediatric arterial ischemic stroke (lex),
ischemic cardiomyopathy,1,EFO:0001425,ischemic cardiomyopathy,judged,"MONDO:0024644 myocardial ischemia (0.904) | MONDO:1015832 ischemic myopathy, non-human animal (0.877) | MONDO:1016239 cardiomyopathy-induced heart failure, non-human animal (0.865) | MONDO:0001538 retinal ischemia (0.860) | MONDO:0005299 brain ischemia (0.859) | MONDO:0000491 limb ischemia (0.857) | MONDO:0019018 Tako-tsubo cardiomyopathy (lex)",only EFO defines it; HPO has only cardiomyopathy
ischemic heart disease,2,MONDO:0024644,myocardial ischemia,exact,MONDO:0024644 myocardial ischemia (0.943) | MONDO:0005299 brain ischemia (0.909) | MONDO:0001538 retinal ischemia (0.907) | MONDO:0000491 limb ischemia (0.905) | MONDO:0005053 ischemic disease (0.883) | MONDO:0020675 ischemic bowel disorder (0.875) | MONDO:0005542 acute coronary syndrome (lex),
ischemic stroke,15,MONDO:1060198,ischemic stroke,exact,MONDO:0020671 obsolete susceptibility to ischemic stroke [obsolete] (0.941) | MONDO:0005264 transient ischemic attack (0.928) | MONDO:0005299 brain ischemia (0.915) | MONDO:1060198 ischemic stroke (0.905) | MONDO:0001538 retinal ischemia (0.898) | MONDO:0000491 limb ischemia (0.895) | MONDO:0018585 pediatric arterial ischemic stroke (lex),
juvenile idiopathic arthritis,2,MONDO:0011429,juvenile idiopathic arthritis,exact,MONDO:0019435 rheumatoid factor-positive polyarticular juvenile idiopathic arthritis (0.948) | MONDO:0011429 juvenile idiopathic arthritis (0.925) | MONDO:0019432 rheumatoid factor-negative juvenile idiopathic arthritis (0.924) | MONDO:0018010 juvenile idiopathic inflammatory myopathy (0.923) | MONDO:0100076 juvenile idiopathic scoliosis (0.909) | MONDO:0016617 rheumatoid factor-negative juvenile idiopathic arthritis with anti-nuclear antibodies (0.909) | MONDO:0019434 systemic-onset juvenile idiopathic arthritis (lex),
keratoconus,1,MONDO:0015486,keratoconus,exact,MONDO:0012069 keratoconus 3 (0.946) | MONDO:0012158 keratoconus 2 (0.945) | MONDO:0012236 keratoconus 4 (0.944) | MONDO:0013831 keratoconus 6 (0.944) | MONDO:0013830 keratoconus 5 (0.943) | MONDO:0013832 keratoconus 8 (0.943) | MONDO:0015486 keratoconus (lex) | MONDO:0007851 keratoconus 1 (lex),
kidney allograft rejection,1,MONDO:1010185,transplant rejection,judged,"MONDO:0002492 acute kidney injury (0.821) | MONDO:0024327 chronic renal failure syndrome (0.817) | MONDO:1013779 kidney failure, non-human animal (0.817) | MONDO:0022529 BK-virus nephropathy (0.812) | MONDO:1012238 renal nephropathy, dog (0.808) | MONDO:1012237 renal insufficiency, dog (0.807)",kidney
kidney cancer,2,MONDO:0002367,kidney cancer,exact,"MONDO:0036511 childhood malignant kidney neoplasm (0.920) | MONDO:0004732 kidney carcinoma in situ (0.919) | MONDO:0005549 renal cell adenocarcinoma (0.906) | MONDO:1013146 kidney neoplasm, non-human animal (0.901) | MONDO:1013290 kidney carcinoma in situ, non-human animal (0.899) | MONDO:0002730 childhood kidney neoplasm (0.897) | MONDO:0002367 kidney cancer (lex)",
kidney disease,1,MONDO:0005240,kidney disorder,exact,MONDO:0005300 chronic kidney disease (0.955) | MONDO:0005240 kidney disorder (0.952) | MONDO:0024327 chronic renal failure syndrome (0.942) | MONDO:0002492 acute kidney injury (0.933) | MONDO:0004375 end stage renal failure (0.931) | MONDO:0002118 urinary system disorder (0.929) | MONDO:0008073 familial juvenile hyperuricemic nephropathy type 1 (lex) | MONDO:0010916 polycystic kidney disease 3 with or without polycystic liver disease (lex),
kidney failure,1,MONDO:0001106,kidney failure,exact,"MONDO:0024327 chronic renal failure syndrome (0.947) | MONDO:0002492 acute kidney injury (0.945) | MONDO:1013779 kidney failure, non-human animal (0.931) | MONDO:0005300 chronic kidney disease (0.918) | MONDO:0005240 kidney disorder (0.916) | MONDO:1012237 renal insufficiency, dog (0.907) | MONDO:0001106 kidney failure (lex)",
knee osteoarthritis,2,MONDO:0005416,"osteoarthritis, knee",judged,"MONDO:0005416 osteoarthritis, knee (0.897) | MONDO:1011159 osteoarthritis, koala (0.881) | MONDO:0006629 osteoarthritis, hip (0.877) | MONDO:0006631 osteoarthritis, toe (0.876) | MONDO:0006632 osteoarthritis, hand (0.873) | MONDO:1011160 osteoarthritis, dog (0.873) | MONDO:0019666 spondyloepimetaphyseal dysplasia, PAPSS2 type (lex)",
language impairment,1,MONDO:0004750,language disorder,judged,MONDO:0000724 specific language impairment (0.913) | MONDO:0004730 speech disorder (0.843) | MONDO:0004750 language disorder (0.832) | MONDO:0011780 specific language impairment 3 (0.817) | MONDO:0011711 specific language impairment 2 (0.816) | MONDO:0014184 specific language impairment 5 (0.816) | MONDO:0011710 specific language impairment 1 (lex),
late-onset Alzheimer's disease,1,MONDO:0004975,Alzheimer disease,judged,MONDO:0007089 Alzheimer disease 2 (0.921) | MONDO:0011401 Alzheimer disease without neurofibrillary tangles (0.855) | MONDO:0011743 Alzheimer disease 4 (0.852) | MONDO:0011913 Alzheimer disease 3 (0.851) | MONDO:0011777 Alzheimer disease 8 (0.851) | MONDO:0035161 progressive dementia with neuroserpin inclusion bodies (0.850),late-onset
Lewy body disorders,1,MONDO:0007488,Lewy body dementia,judged,"MONDO:0007488 Lewy body dementia (0.887) | MONDO:1012937 Lewy body-like disease, CADPS2-related, yellow-crowned parrot (0.862) | MONDO:0008199 late-onset Parkinson disease (0.819) | MONDO:0019977 parkinsonism with dementia of Guadeloupe (0.813) | MONDO:0014905 encephalopathy due to defective mitochondrial and peroxisomal fission 2 (0.804) | MONDO:1012886 Parkinson disease, LRRK2-related, white-tufted-ear marmoset (0.799) | MONDO:0005180 Parkinson disease (lex)",and Parkinson disease (MONDO:0005180)
long COVID,3,MONDO:0100233,long COVID-19,judged,"MONDO:0100233 long COVID-19 (0.943) | MONDO:0100320 post-COVID-19 disorder (0.810) | MONDO:0016666 unexplained long-lasting fever/inflammatory syndrome (0.809) | MONDO:1011347 post-COVID-19 disorder, non-human animal (0.809) | MONDO:0005404 myalgic encephalomeyelitis/chronic fatigue syndrome (0.792) | MONDO:0016240 hemimelia (0.790)",
low-grade glioma,1,MONDO:0021637,low grade glioma,exact,MONDO:0021637 low grade glioma (0.922) | MONDO:0016685 low-grade astrocytoma (0.908) | MONDO:0021638 low grade astrocytic tumor (0.906) | MONDO:0016697 low grade ependymoma (0.858) | MONDO:0006272 low grade fibromyxoid sarcoma (0.847) | MONDO:0016702 oligoastrocytoma (0.839) | MONDO:0859591 childhood low-grade glioma (lex),
lower respiratory tract infection,1,MONDO:0024355,respiratory tract infectious disorder,judged,"MONDO:1017157 lower respiratory tract infection, non-human animal (0.951) | MONDO:0000270 lower respiratory tract disorder (0.942) | MONDO:1017159 lower respiratory tract obstruction, non-human animal (0.897) | MONDO:1013398 respiratory tract infectious disorder, non-human animal (0.896) | MONDO:0024355 respiratory tract infectious disorder (0.877) | MONDO:0859370 respiratory infections, recurrent, and failure to thrive with or without diarrhea (0.856) | MONDO:0024352 viral respiratory tract infection (lex)",lower
lumbar disc degeneration,1,MONDO:0044339,lumbar disk degenerative disorder,exact,"MONDO:0044339 lumbar disk degenerative disorder (0.950) | MONDO:0100206 lumbar disk degeneration, susceptibility to (0.947) | MONDO:0100202 lumbar disk herniation, susceptibility to (0.905) | MONDO:1015609 lumbar discospondylosis, non-human animal (0.895) | MONDO:0100201 lumbar disk disease (0.891) | MONDO:1015539 lumbar spondylosis, non-human animal (0.877) | MONDO:0011385 intervertebral disk degenerative disorder (lex)",
lung adenocarcinoma,1,MONDO:0005061,lung adenocarcinoma,exact,MONDO:0000503 lung adenocarcinoma in situ (0.969) | MONDO:0005061 lung adenocarcinoma (0.966) | MONDO:0003181 lung adenoid cystic carcinoma (0.946) | MONDO:0008903 lung cancer (0.923) | MONDO:0004127 lung occult adenocarcinoma (0.918) | MONDO:0006049 papillary lung adenocarcinoma (0.901) | MONDO:0004991 minimally invasive lung adenocarcinoma (lex),
lung cancer,29,MONDO:0008903,lung cancer,exact,MONDO:0008903 lung cancer (0.949) | MONDO:0004660 lung carcinoma in situ (0.940) | MONDO:0012159 lung cancer susceptibility 1 (0.927) | MONDO:0021117 lung neoplasm (0.921) | MONDO:0006041 lung carcinoid tumor (0.915) | MONDO:0005097 squamous cell lung carcinoma (0.914) | MONDO:0008433 small cell lung carcinoma (lex),
lung neuroendocrine tumours,1,MONDO:0005454,lung neuroendocrine neoplasm,judged,MONDO:0005454 lung neuroendocrine neoplasm (0.951) | MONDO:0008433 small cell lung carcinoma (0.921) | MONDO:0006041 lung carcinoid tumor (0.901) | MONDO:0003960 pulmonary large cell neuroendocrine carcinoma (0.892) | MONDO:0019963 bronchial endocrine tumor (0.882) | MONDO:0015070 laryngeal neuroendocrine neoplasm (0.875),
Lyme borreliosis,1,MONDO:0019632,Lyme disease,exact,"MONDO:0019632 Lyme disease (0.953) | MONDO:1013091 Lyme disease, non-human animal (0.895) | MONDO:0006681 Borrelia infectious disease (0.851) | MONDO:0958150 Borrelia miyamotoi disease (0.829) | MONDO:0001620 louse-borne relapsing fever (0.810) | MONDO:0017572 tick-borne encephalitis (0.800) | MONDO:0006524 acrodermatitis chronica atrophicans (lex)",
lymphoma,2,MONDO:0005062,lymphoma,exact,"MONDO:0005062 lymphoma (0.952) | MONDO:0000873 lymphoblastic lymphoma (0.950) | MONDO:0000432 lymphoplasmacytic lymphoma (0.943) | MONDO:0011508 lymphoma, non-Hodgkin, familial (0.942) | MONDO:0001059 gastric lymphoma (0.938) | MONDO:0004695 liver lymphoma (0.937) | MONDO:0022037 large-cell immunoblastic lymphoma (lex)",
major depressive disorder,10,MONDO:0002009,major depressive disorder,exact,MONDO:0012100 major depressive disorder 2 (0.950) | MONDO:0012050 major depressive disorder 1 (0.949) | MONDO:0002009 major depressive disorder (0.918) | MONDO:0005929 postpartum depression (0.889) | MONDO:0010648 major affective disorder 2 (0.882) | MONDO:0012319 major affective disorder 3 (0.882),
major depressive episode,1,MONDO:0002009,major depressive disorder,judged,MONDO:0012100 major depressive disorder 2 (0.924) | MONDO:0012050 major depressive disorder 1 (0.922) | MONDO:0005929 postpartum depression (0.919) | MONDO:0002009 major depressive disorder (0.891) | MONDO:0010648 major affective disorder 2 (0.877) | MONDO:0012319 major affective disorder 3 (0.877) | MONDO:0000693 bipolar II disorder (lex),
malaria,1,MONDO:0005136,malaria,exact,"MONDO:0025095 malaria, avian (0.934) | MONDO:0021024 malaria, susceptibility to (0.933) | MONDO:0009553 obsolete Plasmodium falciparum blood infection level [obsolete] (0.916) | MONDO:0012202 malaria, mild, susceptibility to (0.894) | MONDO:0005670 blackwater fever (0.879) | MONDO:0005136 malaria (0.854)",
malignant lymphoma,1,MONDO:0005062,lymphoma,exact,MONDO:0002571 primary central nervous system lymphoma (0.945) | MONDO:0001082 lymph node cancer (0.934) | MONDO:0000612 lymphatic system cancer (0.927) | MONDO:0006847 malignant lymphatic vessel tumor (0.922) | MONDO:0004297 lymphoepithelioma-like thymic carcinoma (0.921) | MONDO:0005062 lymphoma (0.920) | MONDO:0004021 mediastinal malignant lymphoma (lex),
malignant pleural mesothelioma,1,MONDO:0005112,malignant pleural mesothelioma,exact,"MONDO:0005112 malignant pleural mesothelioma (0.956) | MONDO:0005512 malignant peritoneal mesothelioma (0.938) | MONDO:0003805 malignant pericardial mesothelioma (0.937) | MONDO:0002223 ovarian malignant mesothelioma (0.931) | MONDO:0006294 pleural cancer (0.927) | MONDO:1013266 malignant mesothelioma, non-human animal (0.926) | MONDO:0006378 pleural epithelioid mesothelioma (lex)",
medulloblastoma,1,MONDO:0007959,medulloblastoma,exact,MONDO:0007959 medulloblastoma (0.962) | MONDO:0002797 childhood medulloblastoma (0.955) | MONDO:0000517 brain stem medulloblastoma (0.953) | MONDO:0002794 adult medulloblastoma (0.947) | MONDO:0016710 medulloblastoma with extensive nodularity (0.946) | MONDO:0002792 cerebellar vermis medulloblastoma (0.941),
melanoma,6,MONDO:0005105,melanoma,exact,"MONDO:0005105 melanoma (0.957) | MONDO:0024462 susceptibility to familial cutaneous melanoma (0.955) | MONDO:0007963 melanoma, cutaneous malignant, susceptibility to, 1 (0.953) | MONDO:0005012 cutaneous melanoma (0.951) | MONDO:0002971 amelanotic melanoma (0.948) | MONDO:0006325 ocular melanoma (0.943)",
meningioma,1,MONDO:0016642,meningioma,exact,"MONDO:0020634 grade III meningioma (0.943) | MONDO:7770179 meningioma, dog (0.943) | MONDO:0003772 cerebral meningioma (0.936) | MONDO:0024648 optic tract meningioma (0.935) | MONDO:0003638 lung meningioma (0.935) | MONDO:0002996 cavernous sinus meningioma (0.933) | MONDO:0016642 meningioma (lex) | MONDO:0004440 pineal region meningioma (lex)",
mental disorders,4,MONDO:0005084,mental disorder,judged,"MONDO:0005084 mental disorder (0.921) | MONDO:1011351 psychiatric disorder, non-human animal (0.894) | MONDO:0002025 psychiatric disorder (0.889) | MONDO:0005485 psychotic disorder (0.855) | MONDO:0001164 antisocial personality disorder (0.831) | MONDO:0021745 psychosocial short stature (0.826) | MONDO:0001423 drug-induced mental disorder (lex)",
mental health problems,1,MONDO:0005084,mental disorder,judged,"MONDO:0005084 mental disorder (0.904) | MONDO:1011351 psychiatric disorder, non-human animal (0.870) | MONDO:0002025 psychiatric disorder (0.868) | MONDO:0021745 psychosocial short stature (0.841) | MONDO:1017096 psychological infertility, non-human animal (0.836) | MONDO:0005485 psychotic disorder (0.830) | MONDO:0000597 Munchausen by proxy (lex)",
metabolic bone diseases,1,MONDO:0800486,metabolic bone disorder,judged,MONDO:0800486 metabolic bone disorder (0.898) | MONDO:0015656 obsolete metabolic disease with epilepsy [obsolete] (0.854) | MONDO:0020228 obsolete cataract associated with a metabolic disease [obsolete] (0.852) | MONDO:0019253 metabolic disease involving other neurotransmitter deficiency (0.846) | MONDO:0005497 bone development disease (0.846) | MONDO:0015188 obsolete metabolic disorder with intestinal involvement [obsolete] (0.845) | MONDO:0001068 osteomalacia (lex) | MONDO:0008368 autosomal dominant distal renal tubular acidosis (lex),
metabolic disorders,1,MONDO:0005066,metabolic disease,judged,"MONDO:0015656 obsolete metabolic disease with epilepsy [obsolete] (0.939) | MONDO:0015188 obsolete metabolic disorder with intestinal involvement [obsolete] (0.932) | MONDO:0020228 obsolete cataract associated with a metabolic disease [obsolete] (0.928) | MONDO:0019253 metabolic disease involving other neurotransmitter deficiency (0.920) | MONDO:1011331 metabolic disease, non-human animal (0.913) | MONDO:0005066 metabolic disease (0.901) | MONDO:0019052 inborn errors of metabolism (lex) | MONDO:0002279 iron metabolism disease (lex)",
metabolic inflammation,1,,,none,"MONDO:0015188 obsolete metabolic disorder with intestinal involvement [obsolete] (0.867) | MONDO:1011558 metabolic syndrome, pig (0.865) | MONDO:0957896 metabolic dysfunction and alcohol associated liver disease (0.865) | MONDO:1011557 metabolic syndrome, horse (0.865) | MONDO:0007027 metabolic dysfunction-associated steatohepatitis (0.865) | MONDO:0013209 metabolic dysfunction-associated steatotic liver disease (0.864) | MONDO:0019269 ichthyosis (lex) | MONDO:0005385 vascular disorder (lex)",not a disease
metabolic syndrome,4,MONDO:0011565,metabolic syndrome X,judged,"MONDO:1011558 metabolic syndrome, pig (0.933) | MONDO:1011557 metabolic syndrome, horse (0.933) | MONDO:0011565 metabolic syndrome X (0.930) | MONDO:1011404 metabolic syndrome, non-human animal (0.920) | MONDO:0015656 obsolete metabolic disease with epilepsy [obsolete] (0.906) | MONDO:0020228 obsolete cataract associated with a metabolic disease [obsolete] (0.898) | MONDO:0014352 abdominal obesity-metabolic syndrome 3 (lex)",the synonym match gave abdominal obesity-metabolic syndrome; metabolic syndrome X is the general term
metastatic breast cancer,2,MONDO:0007254,breast cancer,judged,MONDO:1040026 metastatic malignant neoplasm in the brain (0.903) | MONDO:0024884 metastatic carcinoma in the bone (0.901) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.900) | MONDO:0005438 metastatic malignant neoplasm in the lymph nodes (0.899) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.899) | MONDO:0024880 metastatic malignant neoplasm (0.895) | MONDO:0007254 breast cancer (lex) | MONDO:0002109 pituitary cancer (lex),metastatic
metastatic castration-resistant prostate cancer,2,MONDO:0004956,metastatic prostate carcinoma,judged,MONDO:0004956 metastatic prostate carcinoma (0.870) | MONDO:0024884 metastatic carcinoma in the bone (0.852) | MONDO:0024868 metastatic carcinoma in the adrenal medulla (0.849) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.848) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.847) | MONDO:0044912 metastatic malignant neoplasm in the spinal cord (0.846),castration-resistant
metastatic colorectal cancer,2,MONDO:0005575,colorectal cancer,judged,"MONDO:0041447 metastatic malignant neoplasm in the colon (0.905) | MONDO:0041448 metastasis from malignant tumor of colon (0.901) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.887) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.887) | MONDO:1015259 metastatic adenocarcinoma, non-human animal (0.887) | MONDO:0024884 metastatic carcinoma in the bone (0.887) | MONDO:0005575 colorectal cancer (lex)",metastatic
metastatic epithelial ovarian cancer,1,MONDO:0005140,ovarian carcinoma,judged,MONDO:0000543 ovarian melanoma (0.881) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.873) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.873) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.871) | MONDO:0005438 metastatic malignant neoplasm in the lymph nodes (0.870) | MONDO:0041448 metastasis from malignant tumor of colon (0.869) | MONDO:0005140 ovarian carcinoma (lex),metastatic
metastatic melanoma,2,MONDO:0005191,metastatic melanoma,exact,MONDO:0000543 ovarian melanoma (0.952) | MONDO:0005191 metastatic melanoma (0.947) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.916) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.916) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.915) | MONDO:0005438 metastatic malignant neoplasm in the lymph nodes (0.915),
metastatic renal cell cancer,1,MONDO:0005086,renal cell carcinoma,judged,MONDO:0024868 metastatic carcinoma in the adrenal medulla (0.897) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.890) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.889) | MONDO:0005438 metastatic malignant neoplasm in the lymph nodes (0.889) | MONDO:0041448 metastasis from malignant tumor of colon (0.889) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.889) | MONDO:0005005 clear cell renal carcinoma (lex) | MONDO:0017884 papillary renal cell carcinoma (lex),metastatic
metastatic renal cell carcinoma,1,MONDO:0005086,renal cell carcinoma,judged,MONDO:0024868 metastatic carcinoma in the adrenal medulla (0.901) | MONDO:0041447 metastatic malignant neoplasm in the colon (0.890) | MONDO:0044913 metastatic malignant neoplasm in the eye (0.890) | MONDO:0041448 metastasis from malignant tumor of colon (0.889) | MONDO:0005438 metastatic malignant neoplasm in the lymph nodes (0.889) | MONDO:1040026 metastatic malignant neoplasm in the brain (0.889) | MONDO:0005005 clear cell renal carcinoma (lex) | MONDO:0017884 papillary renal cell carcinoma (lex),metastatic
microalbuminuria,2,HP:0012594,Moderate albuminuria,judged,"MONDO:0000065 microvascular complications of diabetes, susceptibility (0.838) | MONDO:0012963 microvascular complications of diabetes, susceptibility to, 3 (0.830) | MONDO:0012966 microvascular complications of diabetes, susceptibility to, 4 (0.830) | MONDO:0012970 microvascular complications of diabetes, susceptibility to, 6 (0.829) | MONDO:0012971 microvascular complications of diabetes, susceptibility to, 7 (0.829) | MONDO:0012962 microvascular complications of diabetes, susceptibility to, 2 (0.829)",HPO's name for microalbuminuria
migraine,2,MONDO:0005277,migraine disorder,exact,"MONDO:0043537 cluster headache syndrome (0.932) | MONDO:0005475 migraine with aura (0.927) | MONDO:0005277 migraine disorder (0.927) | MONDO:0100431 migraine without aura (0.923) | MONDO:0008000 migraine with or without aura, susceptibility to, 1 (0.920) | MONDO:0043219 migraine with brainstem aura (0.912) | MONDO:0020756 migraine, familial hemiplegic, 1 (lex)",
mild cognitive impairment,15,MONDO:0002039,cognitive disorder,judged,MONDO:0013680 cognitive impairment with or without cerebellar ataxia (0.813) | MONDO:0007452 maturity-onset diabetes of the young type 1 (0.812) | MONDO:0015721 mild hemophilia A (0.811) | MONDO:0015717 mild hemophilia B (0.808) | MONDO:1016765 mild/moderate equine asthma (0.808) | MONDO:0005255 mild heart failure (0.803) | MONDO:1060193 X-linked intellectual disability with or without nystagmus (lex) | MONDO:0013890 congenital myopathy with internal nuclei and atypical cores (lex),MONDO has no mild cognitive impairment term among the hits; cognitive disorder is its parent
mitral valve prolapse,1,MONDO:0004910,mitral valve prolapse,exact,"MONDO:0012569 mitral valve prolapse, myxomatous 3 (0.960) | MONDO:0011915 mitral valve prolapse, myxomatous 2 (0.959) | MONDO:0004910 mitral valve prolapse (0.951) | MONDO:1013100 mitral valve prolapse, non-human animal (0.945) | MONDO:1030008 mitral valve insufficiency (0.931) | MONDO:1012166 mitral valve disease, dog (0.916) | MONDO:0008004 familial mitral valve prolapse (lex)",
moderate hypercholesterolemia,1,HP:0003124,Hypercholesterolemia,judged,"MONDO:0007750 hypercholesterolemia, familial, 1 (0.872) | MONDO:1014569 hypercholesterolemia, non-human animal (0.866) | MONDO:7770323 hypercholesterolaemia, macaque (0.865) | MONDO:0007751 hypercholesterolemia, autosomal dominant, type B (0.860) | MONDO:0011374 hypercholesterolemia, familial, 4 (0.860) | MONDO:0011369 hypercholesterolemia, autosomal dominant, 3 (0.860)",moderate
mood disorder,1,MONDO:0005371,mood disorder,exact,MONDO:0005371 mood disorder (0.877) | MONDO:0012100 major depressive disorder 2 (0.818) | MONDO:0012050 major depressive disorder 1 (0.814) | MONDO:0024613 bipolar depression (0.814) | MONDO:0024612 manic bipolar affective disorder (0.808) | MONDO:0010648 major affective disorder 2 (0.798) | MONDO:0002494 substance-related disorder (lex),
multiple myeloma,6,MONDO:0009693,plasma cell myeloma,exact,"MONDO:0009693 plasma cell myeloma (0.953) | MONDO:1013329 plasma cell myeloma, non-human animal (0.923) | MONDO:0005235 smoldering plasma cell myeloma (0.875) | MONDO:0019453 myelodysplastic syndrome with multilineage dysplasia (0.829) | MONDO:0018881 myelodysplastic syndrome (0.825) | MONDO:0015041 myelodysplastic syndrome with excess blasts-2 (0.824)",
multiple sclerosis,13,MONDO:0005301,multiple sclerosis,exact,"MONDO:0021571 multiple sclerosis, susceptibility to 1 (0.925) | MONDO:0007462 multiple sclerosis, susceptibility to (0.917) | MONDO:0013893 multiple sclerosis, susceptibility to, 5 (0.885) | MONDO:0012958 multiple sclerosis, susceptibility to, 4 (0.882) | MONDO:0012957 multiple sclerosis, susceptibility to, 3 (0.882) | MONDO:0012956 multiple sclerosis, susceptibility to, 2 (0.881) | MONDO:0005301 multiple sclerosis (lex)",
multiple system atrophy,1,MONDO:0007803,multiple system atrophy,exact,"MONDO:0020352 multiple system atrophy, parkinsonian type (0.951) | MONDO:0016418 multiple system atrophy, cerebellar type (0.942) | MONDO:0020715 multiple system atrophy 1, susceptibility to (0.919) | MONDO:0007803 multiple system atrophy (0.863) | MONDO:0018979 multifocal motor neuropathy (0.837) | MONDO:0013452 multisystemic smooth muscle dysfunction syndrome (0.823)",
multisystem inflammatory syndrome in children (MIS-C),1,MONDO:0100163,COVID-19–associated multisystem inflammatory syndrome in children,judged,"MONDO:0100163 COVID-19–associated multisystem inflammatory syndrome in children (0.937) | MONDO:0035375 multisystem inflammatory syndrome in children and adults (0.912) | MONDO:0100319 COVID-19–associated multisystem inflammatory syndrome in adults (0.824) | MONDO:0014861 autoimmune disease, multisystem, infantile-onset, 2 (0.804) | MONDO:0957388 autoimmune disease, multisystem, infantile-onset, 3 (0.803) | MONDO:0979235 autoimmune disease, multisystem, infantile-onset, 5 (0.803)",
