COHO ID	label	curation status	PGS subset	PGS cohort id	placed by	PGS cohort name	PMID	DOI	title	PGP id	roles
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:39549270	10.1001/jama.2024.23784	Evaluating Performance and Agreement of Coronary Heart Disease Polygenic Risk Scores.	PGP000684	evaluation of PGS005091 on PSS011830 (PPM022178); evaluation of PGS005092 on PSS011830 (PPM022181)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:39572784	10.1038/s41588-024-01975-5	Genome-wide association study reveals mechanisms underlying dilated cardiomyopathy and myocardial resilience.	PGP000672	evaluation of PGS004946 on PSS011781 (PPM021753); evaluation of PGS004947 on PSS011781 (PPM021754)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:39930085	10.1038/s41588-024-02068-z	Genome-wide association study of prostate-specific antigen levels in 392,522 men identifies new loci and improves prediction across ancestry groups.	PGP000692	evaluation of PGS005098 on PSS011846 (PPM022220); evaluation of PGS005099 on PSS011846 (PPM022221); evaluation of PGS005100 on PSS011846 (PPM022222); evaluation of PGS005101 on PSS011846 (PPM022223); evaluation of PGS005098 on PSS011844 (PPM022224); evaluation of PGS005099 on PSS011844 (PPM022225); evaluation of PGS005100 on PSS011844 (PPM022226); evaluation of PGS005101 on PSS011844 (PPM022227); evaluation of PGS005098 on PSS011847 (PPM022228); evaluation of PGS005099 on PSS011847 (PPM022229); evaluation of PGS005100 on PSS011847 (PPM022230); evaluation of PGS005101 on PSS011847 (PPM022231); evaluation of PGS005098 on PSS011845 (PPM022232); evaluation of PGS005099 on PSS011845 (PPM022233); evaluation of PGS005100 on PSS011845 (PPM022234); evaluation of PGS005101 on PSS011845 (PPM022235)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:40042447	10.1002/alz.70014	Polygenic score integrating neurodegenerative and vascular risk informs dementia risk stratification.	PGP000718	evaluation of PGS005170 on PSS011964 (PPM022489); evaluation of PGS005170 on PSS011962 (PPM022490); evaluation of PGS005170 on PSS011963 (PPM022491); evaluation of PGS005170 on PSS011965 (PPM022492)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:40397457	10.1001/jamacardio.2025.1182	Polygenic Prediction of Peripheral Artery Disease and Major Adverse Limb Events.	PGP000732	evaluation of PGS005217 on PSS012038 (PPM022603); evaluation of PGS005217 on PSS012039 (PPM022604); evaluation of PGS005217 on PSS012040 (PPM022605); evaluation of PGS005217 on PSS012041 (PPM022606); evaluation of PGS005217 on PSS012028 (PPM022607); evaluation of PGS005217 on PSS012029 (PPM022608)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:40778152	10.1101/2025.07.21.25331778	Multi-ancestry polygenic risk scores for the prediction of type 2 diabetes and complications in diverse ancestries.	PGP000773	evaluation of PGS005353 on PSS012148 (PPM023199); evaluation of PGS005354 on PSS012148 (PPM023200); evaluation of PGS005355 on PSS012148 (PPM023201); evaluation of PGS005356 on PSS012148 (PPM023202); evaluation of PGS005357 on PSS012148 (PPM023203); evaluation of PGS005353 on PSS012148 (PPM023219); evaluation of PGS005354 on PSS012148 (PPM023220); evaluation of PGS005355 on PSS012148 (PPM023221); evaluation of PGS005356 on PSS012148 (PPM023222); evaluation of PGS005357 on PSS012148 (PPM023223); evaluation of PGS005353 on PSS012148 (PPM023224); evaluation of PGS005354 on PSS012148 (PPM023225); evaluation of PGS005355 on PSS012148 (PPM023226); evaluation of PGS005356 on PSS012148 (PPM023227); evaluation of PGS005357 on PSS012148 (PPM023228); evaluation of PGS005353 on PSS012148 (PPM023229); evaluation of PGS005354 on PSS012148 (PPM023230); evaluation of PGS005355 on PSS012148 (PPM023231); evaluation of PGS005356 on PSS012148 (PPM023232); evaluation of PGS005357 on PSS012148 (PPM023233); and 95 more
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:41419685	10.1038/s41588-025-02397-7	Multitrait analyses identify genetic variants associated with aortic valve function and aortic stenosis risk.	PGP000747	evaluation of PGS005254 on PSS012068 (PPM022737); evaluation of PGS005255 on PSS012068 (PPM022738); evaluation of PGS005256 on PSS012068 (PPM022739); evaluation of PGS005257 on PSS012068 (PPM022740)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:41629673	10.1038/s41588-026-02501-5	Improved polygenic risk prediction models for breast cancer subtypes in women of African ancestry.	PGP000774	evaluation of PGS005378 on PSS012175 (PPM023414); evaluation of PGS005379 on PSS012175 (PPM023415)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:41644669		Global multi-ancestry genome-wide analyses identify genes and biological pathways associated with thyroid cancer and benign thyroid diseases.		source GWAS GCST90627776 of PGS005258; source GWAS GCST90627776 of PGS005259; source GWAS GCST90627775 of PGS005260; source GWAS GCST90627766 of PGS005261; source GWAS GCST90627766 of PGS005262; source GWAS GCST90627765 of PGS005263; source GWAS GCST90627768 of PGS005264; source GWAS GCST90627768 of PGS005265; source GWAS GCST90627767 of PGS005266; source GWAS GCST90627770 of PGS005267; source GWAS GCST90627770 of PGS005268; source GWAS GCST90627769 of PGS005269; source GWAS GCST90627772 of PGS005270; source GWAS GCST90627772 of PGS005271; source GWAS GCST90627771 of PGS005272; source GWAS GCST90627774 of PGS005273; source GWAS GCST90627773 of PGS005274
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:41795035	10.1007/s00125-026-06706-5	Development and validation of a trans-ancestry polygenic risk score for type 1 diabetes.	PGP000798	evaluation of PGS012555 on PSS012236 (PPM030680); evaluation of PGS012555 on PSS012237 (PPM030681); evaluation of PGS012555 on PSS012235 (PPM030682); evaluation of PGS012555 on PSS012238 (PPM030683)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:41844147	10.1016/j.cmet.2026.02.009	Metabolic polygenic risk scores for prediction of obesity, type 2 diabetes, and related morbidities.	PGP000693	evaluation of PGS005102 on PSS012113 (PPM023093); evaluation of PGS005331 on PSS012114 (PPM023094); evaluation of PGS005103 on PSS012115 (PPM023095); evaluation of PGS005331 on PSS012116 (PPM023096); evaluation of PGS005331 on PSS012117 (PPM023097); evaluation of PGS005332 on PSS012118 (PPM023098); evaluation of PGS005102 on PSS012113 (PPM023105); evaluation of PGS005331 on PSS012114 (PPM023106); evaluation of PGS005103 on PSS012115 (PPM023107); evaluation of PGS005331 on PSS012116 (PPM023108); evaluation of PGS005331 on PSS012117 (PPM023109); evaluation of PGS005332 on PSS012118 (PPM023110); evaluation of PGS005333 on PSS012113 (PPM023125); evaluation of PGS005335 on PSS012114 (PPM023126); evaluation of PGS005334 on PSS012115 (PPM023127); evaluation of PGS005335 on PSS012116 (PPM023128); evaluation of PGS005335 on PSS012117 (PPM023129); evaluation of PGS005336 on PSS012118 (PPM023130)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:42086565	10.1038/s41467-026-72708-x	Multi-trait polygenic risk scores improve genomic prediction of atrial fibrillation across diverse ancestries.	PGP000788	training samples of PGS012532; training samples of PGS012533; training samples of PGS012534; training samples of PGS012535; training samples of PGS012537; evaluation of PGS005168 on PSS012204 (PPM030616); evaluation of PGS012531 on PSS012204 (PPM030617); evaluation of PGS012532 on PSS012204 (PPM030618); evaluation of PGS005168 on PSS012206 (PPM030619); evaluation of PGS012531 on PSS012206 (PPM030620); evaluation of PGS012533 on PSS012206 (PPM030621); evaluation of PGS005168 on PSS012207 (PPM030622); evaluation of PGS012531 on PSS012207 (PPM030623); evaluation of PGS012534 on PSS012207 (PPM030624); evaluation of PGS005168 on PSS012208 (PPM030625); evaluation of PGS012531 on PSS012208 (PPM030626); evaluation of PGS012535 on PSS012208 (PPM030627); evaluation of PGS005168 on PSS012209 (PPM030628); evaluation of PGS012531 on PSS012209 (PPM030629); evaluation of PGS012536 on PSS012209 (PPM030630)
COHO:0000423	All of Us Research Program	curated		AllofUs	review	All of Us Research Program | National Institutes of Health (NIH)	PMID:42521817	10.1038/s41591-026-04492-6	The genetic architecture of fibromyalgia across 2.5 million individuals.	PGP000801	development of PGS012560 from the samples of a GWAS; development of PGS012561 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)		10.1101/2025.05.15.25327513		PGP000748	development of PGS005258 from the samples of GCST90627776; development of PGS005259 from the samples of GCST90627776; development of PGS005260 from the samples of GCST90627775; development of PGS005261 from the samples of GCST90627766; development of PGS005262 from the samples of GCST90627766; development of PGS005263 from the samples of GCST90627765; development of PGS005264 from the samples of GCST90627768; development of PGS005265 from the samples of GCST90627768; development of PGS005266 from the samples of GCST90627767; development of PGS005267 from the samples of GCST90627770; development of PGS005268 from the samples of GCST90627770; development of PGS005269 from the samples of GCST90627769; development of PGS005270 from the samples of GCST90627772; development of PGS005271 from the samples of GCST90627772; development of PGS005272 from the samples of GCST90627771; development of PGS005273 from the samples of GCST90627774; development of PGS005274 from the samples of GCST90627773
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)		10.2337/db16-1253			source GWAS GCST004773 of PGS001357
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)		35551307, 32541925			source GWAS a GWAS of PGS005353; source GWAS a GWAS of PGS005354; source GWAS a GWAS of PGS005358; source GWAS a GWAS of PGS005359; source GWAS a GWAS of PGS005363; source GWAS a GWAS of PGS005364; source GWAS a GWAS of PGS005368; source GWAS a GWAS of PGS005369; source GWAS a GWAS of PGS005373; source GWAS a GWAS of PGS005374
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:25282103		Defining the role of common variation in the genomic and biological architecture of adult human height.		source GWAS GCST002647 of PGS000758
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:26343387		A comprehensive 1,000 Genomes-based genome-wide association meta-analysis of coronary artery disease.		source GWAS GCST003116 of PGS000013; source GWAS GCST003116 of PGS000018; source GWAS GCST003116 of PGS000019; source GWAS GCST003116 of PGS000058; source GWAS GCST003116 of PGS000059; source GWAS GCST003116 of PGS000116; source GWAS GCST003116 of PGS000117; source GWAS GCST003116 of PGS000296; source GWAS GCST003116 of PGS000337; source GWAS GCST003116 of PGS000349; source GWAS GCST003116 of PGS000746; source GWAS GCST003116 of PGS000747; source GWAS GCST003116 of PGS000748; source GWAS GCST003116 of PGS000749; source GWAS GCST003116 of PGS000899; source GWAS GCST003116 of PGS001780; source GWAS GCST003116 of PGS002244; source GWAS GCST003116 of PGS002259; source GWAS GCST003116 of PGS002775; source GWAS GCST003116 of PGS002776; and 1 more
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:28209224		Systematic Evaluation of Pleiotropy Identifies 6 Further Loci Associated With Coronary Artery Disease.		source GWAS a GWAS of PGS000349
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:28456682	10.1016/j.jacl.2017.03.019	Polygenic risk score predicts prevalence of cardiovascular disease in patients with familial hypercholesterolemia.	PGP000009	development of PGS000019 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:28566273		An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.		source GWAS GCST004773 of PGS000871
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:30104762	10.1038/s41588-018-0183-z	Genome-wide polygenic scores for common diseases identify individuals with risk equivalent to monogenic mutations.	PGP000006	development of PGS000013 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:30262460	10.2337/dc18-0709	Genetic Tools for Coronary Risk Assessment in Type 2 Diabetes: A Cohort Study From the ACCORD Clinical Trial.	PGP000043	development of PGS000058 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:30297969		Fine-mapping type 2 diabetes loci to single-variant resolution using high-density imputation and islet-specific epigenome maps.		source GWAS GCST009379 of PGS000868; source GWAS a GWAS of PGS005356; source GWAS a GWAS of PGS005361; source GWAS a GWAS of PGS005366; source GWAS a GWAS of PGS005371; source GWAS a GWAS of PGS005376
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:30309464	10.1016/j.jacc.2018.07.079	Genomic Risk Prediction of Coronary Artery Disease in 480,000 Adults: Implications for Primary Prevention.	PGP000007	development of PGS000018 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:30354305	10.1161/CIRCGEN.118.002324	Coronary Heart Disease Genetic Risk Score Predicts Cardiovascular Disease Risk in Men, Not Women.	PGP000044	development of PGS000059 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:31152163		A catalog of genetic loci associated with kidney function from analyses of a million individuals.		source GWAS GCST008058 of PGS000664; source GWAS GCST008065 of PGS000728
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:31416338	10.1176/appi.ajp.2019.18091085	Penetrance and Pleiotropy of Polygenic Risk Scores for Schizophrenia in 106,160 Patients Across Four Health Care Systems.	PGP000065	evaluation of PGS000135 on PSS000241 (PPM000415)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:31697830	10.1210/clinem/dgz102	Genetic Modifiers of Cystic Fibrosis-Related Diabetes Have Extensive Overlap With Type 2 Diabetes and Related Traits.	PGP000214	development of PGS000868 from the samples of GCST009379; development of PGS000871 from the samples of GCST004773
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32068818	10.1001/jama.2019.22241	Predictive Accuracy of a Polygenic Risk Score-Enhanced Prediction Model vs a Clinical Risk Score for Coronary Artery Disease.	PGP000054	development of PGS000116 from the samples of GCST003116; development of PGS000117 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32386537	10.1016/j.ajhg.2020.04.002	Predictive Utility of Polygenic Risk Scores for Coronary Heart Disease in Three Major Racial and Ethnic Groups.	PGP000083	evaluation of PGS000011 on PSS000334 (PPM000589); evaluation of PGS000013 on PSS000334 (PPM000590); evaluation of PGS000018 on PSS000334 (PPM000591); evaluation of PGS000011 on PSS000332 (PPM000592); evaluation of PGS000013 on PSS000332 (PPM000593); evaluation of PGS000018 on PSS000332 (PPM000594); evaluation of PGS000011 on PSS000336 (PPM000595); evaluation of PGS000013 on PSS000336 (PPM000596); evaluation of PGS000018 on PSS000336 (PPM000597); evaluation of PGS000011 on PSS000333 (PPM000598); evaluation of PGS000013 on PSS000333 (PPM000599); evaluation of PGS000018 on PSS000333 (PPM000600); evaluation of PGS000011 on PSS000331 (PPM000601); evaluation of PGS000013 on PSS000331 (PPM000602); evaluation of PGS000018 on PSS000331 (PPM000603); evaluation of PGS000011 on PSS000335 (PPM000604); evaluation of PGS000013 on PSS000335 (PPM000605); evaluation of PGS000018 on PSS000335 (PPM000606); evaluation of PGS000200 on PSS000334 (PPM000607); evaluation of PGS000200 on PSS000332 (PPM000608); and 16 more
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32439900	10.1038/s41467-020-15706-x	Multi-ancestry GWAS of the electrocardiographic PR interval identifies 202 loci underlying cardiac conduction.	PGP000236	development of PGS000904 from the samples of GCST010320; source GWAS GCST010320 of PGS000904; development of PGS000905 from the samples of GCST010321; source GWAS GCST010321 of PGS000905
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32498804	10.1016/j.jacc.2020.04.027	Limitations of Contemporary Guidelines for Managing Patients at High Genetic Risk of Coronary Artery Disease.	PGP000116	evaluation of PGS000013 on PSS000520 (PPM000999); evaluation of PGS000013 on PSS000514 (PPM001002); evaluation of PGS000013 on PSS000514 (PPM001005); evaluation of PGS000013 on PSS000516 (PPM001006); evaluation of PGS000013 on PSS000517 (PPM001007); evaluation of PGS000013 on PSS000515 (PPM001008); evaluation of PGS000013 on PSS000516 (PPM001009); evaluation of PGS000013 on PSS000517 (PPM001010); evaluation of PGS000013 on PSS000515 (PPM001011)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32541925		Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.		source GWAS GCST010555 of PGS000804; source GWAS GCST010555 of PGS000805
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32762905	10.1016/j.jacc.2020.06.024	Validation of a Genome-Wide Polygenic Score for Coronary Artery Disease in South Asians.	PGP000090	development of PGS000296 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32912153	10.1186/s12881-020-01113-y	Risk prediction for coronary heart disease by a genetic risk score - results from the Heinz Nixdorf Recall study.	PGP000114	development of PGS000349 from the samples of GCST003116; development of PGS000349 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:32981348	10.1161/circulationaha.120.047544	Genetic Architecture of Abdominal Aortic Aneurysm in the Million Veteran Program.	PGP000159	evaluation of PGS000753 on PSS000957 (PPM001914); evaluation of PGS000753 on PSS000957 (PPM001918)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33020668	10.1038/s41588-020-0705-3	Population-specific and trans-ancestry genome-wide analyses identify distinct and shared genetic risk loci for coronary artery disease.	PGP000104	development of PGS000337 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33137338	10.1016/j.kint.2020.09.030	Meta-analysis uncovers genome-wide significant variants for rapid kidney function decline.	PGP000124	development of PGS000664 from the samples of a GWAS; source GWAS a GWAS of PGS000664; development of PGS000664 from the samples of GCST008058
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33170024	10.1161/circgen.120.002932	Population Bias in Polygenic Risk Prediction Models for Coronary Artery Disease.	PGP000152	development of PGS000746 from the samples of GCST003116; development of PGS000747 from the samples of GCST003116; development of PGS000748 from the samples of GCST003116; development of PGS000749 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33284643	10.1161/circgen.120.003092	Transethnic Transferability of a Genome-Wide Polygenic Score for Coronary Artery Disease.	PGP000143	evaluation of PGS000013 on PSS000900 (PPM001745); evaluation of PGS000013 on PSS000898 (PPM001746); evaluation of PGS000013 on PSS000901 (PPM001749)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33433237	10.1161/circgen.120.003128	Interactions Between Enhanced Polygenic Risk Scores and Lifestyle for Cardiovascular Disease, Diabetes, and Lipid Levels.	PGP000252	development of PGS001357 from the samples of GCST004773
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33704450	10.1093/hmg/ddab067	Genome-wide polygenic risk score for retinopathy of type 2 diabetes.	PGP000203	evaluation of PGS000819 on PSS001067 (PPM002185); evaluation of PGS000819 on PSS001066 (PPM002186); evaluation of PGS000819 on PSS001065 (PPM002187); evaluation of PGS000819 on PSS001067 (PPM002188); evaluation of PGS000819 on PSS001067 (PPM002189); evaluation of PGS000819 on PSS001067 (PPM002190); evaluation of PGS000819 on PSS001067 (PPM002191); evaluation of PGS000819 on PSS001067 (PPM002192)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33788949	10.1210/clinem/dgab215	A Polygenic Risk Score to Predict Future Adult Short Stature Among Children.	PGP000163	development of PGS000758 from the samples of GCST002647
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:33844929	10.1161/circgen.120.003201	Heterogeneity of the Predictive Polygenic Risk Scores for Coronary Heart Disease Age-at-Onset in Three Different Coronary Heart Disease Family-Based Ascertainments.	PGP000232	development of PGS000899 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:34031205	10.1212/wnl.0000000000012263	Development and Validation of a Polygenic Risk Score for Stroke in the Chinese Population.	PGP000285	development of PGS002259 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:34059833	10.1038/s41588-021-00852-9	The trans-ancestral genomic architecture of glycemic traits.	PGP000246	training samples of PGS001350; development of PGS001350 from the samples of GCST90002232; source GWAS GCST90002232 of PGS001350; training samples of PGS001352; development of PGS001352 from the samples of GCST90002244; source GWAS GCST90002244 of PGS001352; source GWAS GCST90002242 of PGS005102; source GWAS GCST90002245 of PGS005102; source GWAS GCST90002230 of PGS005102; source GWAS GCST90002242 of PGS005103; source GWAS GCST90002245 of PGS005103; source GWAS GCST90002230 of PGS005103; source GWAS GCST90002242 of PGS005331; source GWAS GCST90002245 of PGS005331; source GWAS GCST90002230 of PGS005331; source GWAS GCST90002242 of PGS005332; source GWAS GCST90002245 of PGS005332; source GWAS GCST90002230 of PGS005332; source GWAS GCST90002242 of PGS005333; source GWAS GCST90002245 of PGS005333; and 36 more
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:34604815	10.1016/j.xhgg.2021.100029	Genetic discovery and risk characterization in type 2 diabetes across diverse populations.	PGP000193	development of PGS000804 from the samples of GCST010555; development of PGS000805 from the samples of GCST010555; evaluation of PGS000804 on PSS001044 (PPM002115); evaluation of PGS000806 on PSS001044 (PPM002116); evaluation of PGS000804 on PSS001044 (PPM002117); evaluation of PGS000806 on PSS001044 (PPM002118); evaluation of PGS000804 on PSS001047 (PPM002123); evaluation of PGS000808 on PSS001047 (PPM002124); evaluation of PGS000804 on PSS001047 (PPM002125); evaluation of PGS000808 on PSS001047 (PPM002126); evaluation of PGS000804 on PSS001045 (PPM002127); evaluation of PGS000807 on PSS001045 (PPM002128); evaluation of PGS000804 on PSS001045 (PPM002129); evaluation of PGS000807 on PSS001045 (PPM002130)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:34750571	10.1038/s42255-021-00478-5	Integrative analysis of the plasma proteome and polygenic risk of cardiometabolic diseases.	PGP000137	development of PGS000728 from the samples of GCST008065
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:34887591		The power of genetic diversity in genome-wide association studies of lipids.		source GWAS a GWAS of PGS005170; source GWAS GCST90239652 of PGS005170; source GWAS GCST90239656 of PGS005217; source GWAS GCST90239674 of PGS005217
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35197564	10.1038/s42003-021-02996-0	Integration of questionnaire-based risk factors improves polygenic risk scores for human coronary heart disease and type 2 diabetes.	PGP000261	development of PGS001780 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35278270	10.1002/ejhf.2482	Genetic and phenotypic profiling of supranormal ejection fraction reveals decreased survival and underdiagnosed heart failure.	PGP000307	development of PGS002278 from the samples of a GWAS; source GWAS a GWAS of PGS002278; evaluation of PGS002278 on PSS009631 (PPM012952); evaluation of PGS002279 on PSS009631 (PPM012953); evaluation of PGS002278 on PSS009631 (PPM012954); evaluation of PGS002279 on PSS009631 (PPM012955); evaluation of PGS002278 on PSS009631 (PPM012956); evaluation of PGS002278 on PSS009631 (PPM012957); evaluation of PGS002278 on PSS009631 (PPM012958); evaluation of PGS002278 on PSS009631 (PPM012959); evaluation of PGS002278 on PSS009631 (PPM012960); evaluation of PGS002278 on PSS009631 (PPM012961); evaluation of PGS002278 on PSS009631 (PPM012962); evaluation of PGS002278 on PSS009631 (PPM012963)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35389749	10.1161/circulationaha.121.057261	Monogenic and Polygenic Contributions to QTc Prolongation in the Population.	PGP000304	evaluation of PGS002276 on PSS009628 (PPM012946)
